	year	target	target_form	L	target_msd	masked_text	orig_text	target_i
35	1880	eli	eli	55	SUBCAT_CC	CygnNus , Elias lönnrot , Johan Wilhelm Snellman , Z. Topelius , Jrjö Koskinen y. m. , omat Slioinenmaan kaikkiin kuntiin lähettäneet kiertokirjeen fchoituksella mieltämään Maaliskuun 2 päiwciä jollaan semmoisella tawalla , joka ikipnimitsi pysyttää p äimä ii muistoa , keräämällä rahoja johonkuhun hymään tarkoitukseen , esim. apurahastoien MATCH stipendium perustamiseen koulujen oppilaita Marten .	CygnNus , Elias lönnrot , Johan Wilhelm Snellman , Z. Topelius , Jrjö Koskinen y. m. , omat Slioinenmaan kaikkiin kuntiin lähettäneet kiertokirjeen fchoituksella mieltämään Maaliskuun 2 päiwciä jollaan semmoisella tawalla , joka ikipnimitsi pysyttää p äimä ii muistoa , keräämällä rahoja johonkuhun hymään tarkoitukseen , esim. apurahastoien eli stipendium perustamiseen koulujen oppilaita Marten .	48
36	1880	eli	eli	66	SUBCAT_CC	"Paitsi näitä lueteltuja palmelijalajia oli rikkaammissa huoneissa oppineita orjia , joita pidettiin kirjureina , puhtaaksikirjoittajina , kirjastoinhoitajina , lääkäreinä , opettajina MATCH « pedagogina , "" lukijoina ( syödessä ja kylpylaitoksissa ) y. m. Löytyipä mielä tanssijamiehiä ja naisia , näyttelijöitä , oman soittokunnan muodostaneita musikantteja , nuorallatanssijoita , silmänkääntäjiä , "" monenlaatuisia miekkkailijoita y. m. Keisarikunnan aikana ilmestyi niinkin hapellinen tapa , että humitukseksi käytettiin"	"Paitsi näitä lueteltuja palmelijalajia oli rikkaammissa huoneissa oppineita orjia , joita pidettiin kirjureina , puhtaaksikirjoittajina , kirjastoinhoitajina , lääkäreinä , opettajina eli « pedagogina , "" lukijoina ( syödessä ja kylpylaitoksissa ) y. m. Löytyipä mielä tanssijamiehiä ja naisia , näyttelijöitä , oman soittokunnan muodostaneita musikantteja , nuorallatanssijoita , silmänkääntäjiä , "" monenlaatuisia miekkkailijoita y. m. Keisarikunnan aikana ilmestyi niinkin hapellinen tapa , että humitukseksi käytettiin"	21
37	1880	eli	eli	41	SUBCAT_CC	Edelliset eiwät itse kanna laukkua , kun lienewät wähä » varallisempia , noutamat wain tawarat Pietarista MATCH Moskowasta ja jakelemat ne rengeillensä , joilta sitte perimät missin hinnan ; minkä renki siitä päälle saapi , on hänen oma » voittonsa .	Edelliset eiwät itse kanna laukkua , kun lienewät wähä » varallisempia , noutamat wain tawarat Pietarista eli Moskowasta ja jakelemat ne rengeillensä , joilta sitte perimät missin hinnan ; minkä renki siitä päälle saapi , on hänen oma » voittonsa .	16
38	1880	eli	eli	91	SUBCAT_CC	Jos me katselemme maallista lammas-laumaa , johon Herran seurakunta » verrataan , niin me näemme , ett'ei siellä tehdä saman lauman lammasten » välillä mitään eroa : siinä owat sekaisin mustat ja » valkoiset , selwä-wäriset ja pilkulliset MATCH kirjalvat , suuret ja pienet , terweet ja sairaat ; kaikki ne seuraalvat samaa paimenta , kaikki käymät samalla laitumella , syöwcit samaa ruokaa , juolvat samasta lähteestä ja lepääioät samassa lammas-huoneessa j. n. e. Eiwät siinä » valkoiset eriä mustista , terweet sairaista j. n. e. » vaan pysyivät yhdessä .	Jos me katselemme maallista lammas-laumaa , johon Herran seurakunta » verrataan , niin me näemme , ett'ei siellä tehdä saman lauman lammasten » välillä mitään eroa : siinä owat sekaisin mustat ja » valkoiset , selwä-wäriset ja pilkulliset eli kirjalvat , suuret ja pienet , terweet ja sairaat ; kaikki ne seuraalvat samaa paimenta , kaikki käymät samalla laitumella , syöwcit samaa ruokaa , juolvat samasta lähteestä ja lepääioät samassa lammas-huoneessa j. n. e. Eiwät siinä » valkoiset eriä mustista , terweet sairaista j. n. e. » vaan pysyivät yhdessä .	38
39	1880	eli	eli	29	SUBCAT_CC	"M ? si tytt » haluaisi palweluspnillaa huu< slllsi MATCH pienempään husholliin ylsinäiselsi I:stä p:stä Syyskuuta Wastaus mer , litty « H. H , "" jätetään tämän lehden lönttooriin"	"M ? si tytt » haluaisi palweluspnillaa huu< slllsi eli pienempään husholliin ylsinäiselsi I:stä p:stä Syyskuuta Wastaus mer , litty « H. H , "" jätetään tämän lehden lönttooriin"	9
40	1880	eli	eli	48	SUBCAT_CC	"Ileisesti on tuttuna nuo kunnassamme ole- Vat suuret tehtaat ja työlaitokset ja joissa suuret summat työwäkeä saawat elatuksensa , ja omat siis myös hyödyksi , muut , paitsi yksi , joka suoraan sanoen "" kylmää ohdakkeita ni' suin sekaan "" MATCH on Vastakohtana kansan st » isthkselle ,"	"Ileisesti on tuttuna nuo kunnassamme ole- Vat suuret tehtaat ja työlaitokset ja joissa suuret summat työwäkeä saawat elatuksensa , ja omat siis myös hyödyksi , muut , paitsi yksi , joka suoraan sanoen "" kylmää ohdakkeita ni' suin sekaan "" eli on Vastakohtana kansan st » isthkselle ,"	40
41	1880	eli	eli	67	SUBCAT_CC	Tämän kuman ja tämän mielen kautta liikutetaan pyhät rukoilemaan pahojen ihmisten tähden , jopa omien mihollistensakin edestä , ja tekemät kaikkea tätä niinkuin Kristus on tehnyt , ja unohtamat omat kärsityt määryytensä , sortonsa MATCH heidän oman manhurskautensa sekä ahkeroitsemat main , että mapauttaisimat heidän mihollisensa eli pahat ihmiset heidän mannoistansa , jotka merrattoman enemmän maimaamat pyhiä , kuin heidän oma ruumiillinen pahansa , niinkuin pyh .	Tämän kuman ja tämän mielen kautta liikutetaan pyhät rukoilemaan pahojen ihmisten tähden , jopa omien mihollistensakin edestä , ja tekemät kaikkea tätä niinkuin Kristus on tehnyt , ja unohtamat omat kärsityt määryytensä , sortonsa eli heidän oman manhurskautensa sekä ahkeroitsemat main , että mapauttaisimat heidän mihollisensa eli pahat ihmiset heidän mannoistansa , jotka merrattoman enemmän maimaamat pyhiä , kuin heidän oma ruumiillinen pahansa , niinkuin pyh .	34
42	1880	eli	eli	91	SUBCAT_CC	Hän kertoo luinka Xii » nan woitot Kashgarissa MATCH Turkestanissa , jossa lakub Beg oli liinalaisen Vallan raunioille perustanut mahtaman muhamet » tilaisen Valtakunnan , se pontewuus ja itsetunto , jota Kiina Kuldshan asiassa osoitti Wenäjän hallitukselle , owat Vetäneet Europan huomiota Kiinan puoleen suuremmassa määrässä kuin koskaan englantilaisranskalaisen hyökkäyksen jälkeen , jolloin 300 miljonaa Kiinan alammaiöta oli turwat » tomana 20,000 miehen suuruisen sotajou » kon edessä . lättiläiS-waltion hajaantuminen yksityisiin khani-kuntiin , jota silloin odotettiin , ei ole toteutunut , mutta mah » dotonta ei se Vieläkään ole .	Hän kertoo luinka Xii » nan woitot Kashgarissa eli Turkestanissa , jossa lakub Beg oli liinalaisen Vallan raunioille perustanut mahtaman muhamet » tilaisen Valtakunnan , se pontewuus ja itsetunto , jota Kiina Kuldshan asiassa osoitti Wenäjän hallitukselle , owat Vetäneet Europan huomiota Kiinan puoleen suuremmassa määrässä kuin koskaan englantilaisranskalaisen hyökkäyksen jälkeen , jolloin 300 miljonaa Kiinan alammaiöta oli turwat » tomana 20,000 miehen suuruisen sotajou » kon edessä . lättiläiS-waltion hajaantuminen yksityisiin khani-kuntiin , jota silloin odotettiin , ei ole toteutunut , mutta mah » dotonta ei se Vieläkään ole .	8
43	1880	eli	eli	33	SUBCAT_CC	"Koska kansa niin innokkaasti harrastaa soitto- ja laulujuhlain mieltämistä , lupasi Lootus "" niminen mirolainen seura Tallinnassa MATCH Näämelissä panna toimeen uuden laulujuhlan , tällä kertaa armaan hallitsijamme 25-muotiscn mainehikkaan hallituksen muistoksi ."	"Koska kansa niin innokkaasti harrastaa soitto- ja laulujuhlain mieltämistä , lupasi Lootus "" niminen mirolainen seura Tallinnassa eli Näämelissä panna toimeen uuden laulujuhlan , tällä kertaa armaan hallitsijamme 25-muotiscn mainehikkaan hallituksen muistoksi ."	17
44	1880	eli	eli	35	SUBCAT_CC	Ei missään maassa nähdä niin monia tuuliaispäitä tai mihuria , kuin täällä , sillä mähinkin tuuliaispää mie mukanaan milloin enemmän milloin mähemmän to » mua ja sautaa MATCH hietkaa ja tulee sev kautta näkymäksi .	Ei missään maassa nähdä niin monia tuuliaispäitä tai mihuria , kuin täällä , sillä mähinkin tuuliaispää mie mukanaan milloin enemmän milloin mähemmän to » mua ja sautaa eli hietkaa ja tulee sev kautta näkymäksi .	27
45	1880	eli	eli	61	SUBCAT_CC	Kosalli . . ©m. 70 : — 72 : — 74 : — Musta Autkuri „ 56 : - 58 : - Proberari . „ 47 : — 49 : — 51 ; — jSiutttirå tiimiin tupatut Päälle „ 39 : — 41 : — 43 : — Kierrettyii-Tupakkaa 25 imut . laatikossa . , Swctäceut MATCH Chatull Slraae . .	Kosalli . . ©m. 70 : — 72 : — 74 : — Musta Autkuri „ 56 : - 58 : - Proberari . „ 47 : — 49 : — 51 ; — jSiutttirå tiimiin tupatut Päälle „ 39 : — 41 : — 43 : — Kierrettyii-Tupakkaa 25 imut . laatikossa . , Swctäceut eli Chatull Slraae . .	56
46	1880	eli	eli	54	SUBCAT_CC	Naikka tämä miimcksi mainittu , MATCH saalis muonna 1877 , sopimatontcn ilmojen , kestämien sateiden ja syksyisen kylmyyden sekä yöhallain muoksi , meni keskinkertaista paljoa mähcmmäksi kolmessa pohjoisessa läänissä , ei tämä kuitenkaan mielii » vaikuttanut saman muoden » vätilumun snhteisin , koska ladon » natkaansaattama pnute ruotamaroista masta kämi luutumaksi seuraamana muonna .	Naikka tämä miimcksi mainittu , eli saalis muonna 1877 , sopimatontcn ilmojen , kestämien sateiden ja syksyisen kylmyyden sekä yöhallain muoksi , meni keskinkertaista paljoa mähcmmäksi kolmessa pohjoisessa läänissä , ei tämä kuitenkaan mielii » vaikuttanut saman muoden » vätilumun snhteisin , koska ladon » natkaansaattama pnute ruotamaroista masta kämi luutumaksi seuraamana muonna .	5
47	1880	eli	Eli	108	CASECHANGE_Up	2135 ( 3 — 2 ) Kauppias Michael Hornan roaiuajan leS- le » MATCH » Romanin p> ! y » » <jslä o » tiölatunnanoiteuS Ky » Ml » ia Pyhtään pitäjien yhteisessä täräjäfuiinaSfa tänä- pätroänä tehdyllä julkisella haaStolla tutfunut Hornan » roaiuajan lailll niniiiaimrljt ennen kello seitsemää illalla fuubentena fäväjäpätroänä mitä roarfinaifta tiuäjin , jotta rouobeu perästä , tästä päiiväslä lu ! , cn , tässä faräjäfun- uasfa ensi » toimitetaan , saamisen ! » kauppias Oomantn pesässä suullisesti tahi lirjallisesii ilmiantamaan siinii järjeStqfjeefä ja sillä uhalla , luin keisarillinen asetus mää- räaiaSta roelfojjitfaftotöia setä rouofitjaaftoSta , unnetu marrastuun 9 pairoänä rouonna 1 » U8 säätää .	2135 ( 3 — 2 ) Kauppias Michael Hornan roaiuajan leS- le » Eli » Romanin p> ! y » » <jslä o » tiölatunnanoiteuS Ky » Ml » ia Pyhtään pitäjien yhteisessä täräjäfuiinaSfa tänä- pätroänä tehdyllä julkisella haaStolla tutfunut Hornan » roaiuajan lailll niniiiaimrljt ennen kello seitsemää illalla fuubentena fäväjäpätroänä mitä roarfinaifta tiuäjin , jotta rouobeu perästä , tästä päiiväslä lu ! , cn , tässä faräjäfun- uasfa ensi » toimitetaan , saamisen ! » kauppias Oomantn pesässä suullisesti tahi lirjallisesii ilmiantamaan siinii järjeStqfjeefä ja sillä uhalla , luin keisarillinen asetus mää- räaiaSta roelfojjitfaftotöia setä rouofitjaaftoSta , unnetu marrastuun 9 pairoänä rouonna 1 » U8 säätää .	13
48	1880	eli	eli	62	SUBCAT_CC	Kun valtiopäivillä tehdyn laskun mukaan asevelvollisten luku vakinaisessa armeijassa tekee 5000 , varaväessä lähemmä 30,000 ja nostoväessä 60,000 , MATCH yhteensä vähää vailla 100,000 , ja kun vuosittain on noin 15,000 miehen ruumiinrakennus , perhesuhteet , talousseikat , elinkeino ja sivistys tarkastettava , nähdään kyllä helposti , kuinka vaikea on sotakomisariusten tehtävä , jos tahtovat tarkasti seurata kaikkia muutoksia semmoisessa miesjoukossa .	Kun valtiopäivillä tehdyn laskun mukaan asevelvollisten luku vakinaisessa armeijassa tekee 5000 , varaväessä lähemmä 30,000 ja nostoväessä 60,000 , eli yhteensä vähää vailla 100,000 , ja kun vuosittain on noin 15,000 miehen ruumiinrakennus , perhesuhteet , talousseikat , elinkeino ja sivistys tarkastettava , nähdään kyllä helposti , kuinka vaikea on sotakomisariusten tehtävä , jos tahtovat tarkasti seurata kaikkia muutoksia semmoisessa miesjoukossa .	19
49	1880	eli	eli	22	SUBCAT_CC	Alussa käysettiin sanaa fanfan kes' keukin el / fä walana ; mutta wähitellen se muuttui merkitsemään paholaista MATCH fat nykyisen merkityksensä .	Alussa käysettiin sanaa fanfan kes' keukin el / fä walana ; mutta wähitellen se muuttui merkitsemään paholaista eli fat nykyisen merkityksensä .	17
50	1880	eli	eli	20	SUBCAT_CC	oli Orebro'ssa , toinen Kristianianiassa ja kolmas MATCH lviimeinen Köpenhaminassa , owat suomalaisetkin kansakoulun edustajat ja ystäwät ottaneet osaa .	oli Orebro'ssa , toinen Kristianianiassa ja kolmas eli lviimeinen Köpenhaminassa , owat suomalaisetkin kansakoulun edustajat ja ystäwät ottaneet osaa .	7
51	1880	eli	eli	50	SUBCAT_CC	Hinta 12 m , 29 Pohjois-Esplanadikatu 29. Carl / r. Zchlm'en PaitaMasllli ' MATCH alituinen lvarasto Paitoja , paidanetumuksien simusetteja , kauluksia ja kalwoimia , Naisten kauluksia suuressa » varastossa , alushameita , Liina- ja battisti-nenäliinoja , miesten ja naisten siltti-liinoja , taulahuimeja ja rosctteja , Kalwoisin- ja rinta-uappcja .	Hinta 12 m , 29 Pohjois-Esplanadikatu 29. Carl / r. Zchlm'en PaitaMasllli ' eli alituinen lvarasto Paitoja , paidanetumuksien simusetteja , kauluksia ja kalwoimia , Naisten kauluksia suuressa » varastossa , alushameita , Liina- ja battisti-nenäliinoja , miesten ja naisten siltti-liinoja , taulahuimeja ja rosctteja , Kalwoisin- ja rinta-uappcja .	13
52	1880	eli	eli	60	SUBCAT_CC	2604 ( 3 — 2 ) Keslimiilkon » kymmenentenä <10l pmä ensintulemllta marraskuuta tla 11 e. pp . myydään pailalla julkisella huutokaupalla maakauppiaan lisalli Gustami Rantalolon omistama kolmas osa MATCH ' / ^ manttaalia Rantakokon manttaalin piiiniötilasta n:o 5 Ilimuo » nion lylässä Muonionislan pitäzää , josta halullisille os » lajille la asianomaisille tiinnilleenomistajilie ti ! män lautta ilmoitetaan .	2604 ( 3 — 2 ) Keslimiilkon » kymmenentenä <10l pmä ensintulemllta marraskuuta tla 11 e. pp . myydään pailalla julkisella huutokaupalla maakauppiaan lisalli Gustami Rantalolon omistama kolmas osa eli ' / ^ manttaalia Rantakokon manttaalin piiiniötilasta n:o 5 Ilimuo » nion lylässä Muonionislan pitäzää , josta halullisille os » lajille la asianomaisille tiinnilleenomistajilie ti ! män lautta ilmoitetaan .	29
53	1880	eli	eli	21	SUBCAT_CC	top , ' luotiawierailleii olatsi lulce j o ! al ! ' MATCH > , li » uts , INNPPI !	top , ' luotiawierailleii olatsi lulce j o ! al ! ' eli > , li » uts , INNPPI !	12
54	1880	eli	eli	39	SUBCAT_CC	Rakennusmestari taikka sen puutteessa klvartesmanni , joka on täydellisesti tottunut rautatien työhön ja woi esittää keinolliset todistukset taidostaan saa edullisen ammatin pidemmäksi aikaa jos hakee , kysymyksessä olelvaa paikkaa kirjallisesti MATCH suullisesti alle> kirjoittaneun luona 14 päilvän knluessa .	Rakennusmestari taikka sen puutteessa klvartesmanni , joka on täydellisesti tottunut rautatien työhön ja woi esittää keinolliset todistukset taidostaan saa edullisen ammatin pidemmäksi aikaa jos hakee , kysymyksessä olelvaa paikkaa kirjallisesti eli suullisesti alle> kirjoittaneun luona 14 päilvän knluessa .	30
55	1880	eli	eli	20	SUBCAT_CC	Maanantaina aamupäiwällä weiwät Suomeu ylioppilaskunnan lähettiläät mainiolle kansalaistemme tuon suomeksi tehdyn tenvehdyvkirjan MATCH adressin , hänen asuntoonsa Tiedeakatemian talossa .	Maanantaina aamupäiwällä weiwät Suomeu ylioppilaskunnan lähettiläät mainiolle kansalaistemme tuon suomeksi tehdyn tenvehdyvkirjan eli adressin , hänen asuntoonsa Tiedeakatemian talossa .	12
56	1880	eli	eli	25	SUBCAT_CC	Näytelmä-taiteella oli muinaisten kreikkalaisten luona suuri merkitys , niin että malli-kappale Aiskylo » , Sofokleen ja Eunpideen kuuluisista murhenäytelmistä säilytettiin Akropolissa MATCH Athenan linuassa .	Näytelmä-taiteella oli muinaisten kreikkalaisten luona suuri merkitys , niin että malli-kappale Aiskylo » , Sofokleen ja Eunpideen kuuluisista murhenäytelmistä säilytettiin Akropolissa eli Athenan linuassa .	21
57	1880	eli	eli	55	SUBCAT_CC	Zen näemme siitä , kun toimituksen jälleen koulun suurimmat waStuStajat ilmoittiwat ja lirjoituttimat lapsensa sisään , ja niin oppilasmäärä , joka maan alussa MATCH lou » lua peruslaissa luultiin Vähäiseksi , laSwoi 55 lapseen ; ja mielä se olisi Mesta karttunut lukuisammaksikin , joS maan olisi , huoneen ahtauden muolsi , moinut ottaa waSlaan .	Zen näemme siitä , kun toimituksen jälleen koulun suurimmat waStuStajat ilmoittiwat ja lirjoituttimat lapsensa sisään , ja niin oppilasmäärä , joka maan alussa eli lou » lua peruslaissa luultiin Vähäiseksi , laSwoi 55 lapseen ; ja mielä se olisi Mesta karttunut lukuisammaksikin , joS maan olisi , huoneen ahtauden muolsi , moinut ottaa waSlaan .	23
58	1880	eli	eli	25	SUBCAT_CC	opettanut seuralaisiaan ja o » pannut pannaan koko maailman kansat , jotla eimiit v ! c ottlluccl häntä MATCH hänen seuralaisiaan wälilllppaleelscen synnin päästössä .	opettanut seuralaisiaan ja o » pannut pannaan koko maailman kansat , jotla eimiit v ! c ottlluccl häntä eli hänen seuralaisiaan wälilllppaleelscen synnin päästössä .	18
59	1880	eli	eli	28	SUBCAT_CC	perustettu muonna 1874 2 , OOO , OO4 » suomen markan pohjarahastolla , makuuttaa allakirjoittaneiden kautta henkeä , määrämuosiksi MATCH elinajaksi , ylielinkorkoja eli pensioneja , myötäjäisiä .	perustettu muonna 1874 2 , OOO , OO4 » suomen markan pohjarahastolla , makuuttaa allakirjoittaneiden kautta henkeä , määrämuosiksi eli elinajaksi , ylielinkorkoja eli pensioneja , myötäjäisiä .	19
60	1880	eli	eli	49	SUBCAT_CC	1875 , Kallsnin nimessä ja hänen tumattaan oli kirjottanut maltakirjan ja hakemuksen kumernööriin , kumminkaan ilman että Kallsn oli moinut maittaa , että Hjelt hakemuksen kautta , jolla tarkotettiin luwan hankkimista arpajaisten pitoon kansakirjastoa marten , olisi tahtonut hyödyttää itseään MATCH mahingoittaa Kallenia , setä 9 p. kesät .	1875 , Kallsnin nimessä ja hänen tumattaan oli kirjottanut maltakirjan ja hakemuksen kumernööriin , kumminkaan ilman että Kallsn oli moinut maittaa , että Hjelt hakemuksen kautta , jolla tarkotettiin luwan hankkimista arpajaisten pitoon kansakirjastoa marten , olisi tahtonut hyödyttää itseään eli mahingoittaa Kallenia , setä 9 p. kesät .	40
