	Unnamed: 0	year	target	target_form	L	target_msd	masked_text	orig_text	target_i	A	B	msd	logit_A	logit_B
32	32	1880	eli	eli	47	SUBCAT_CC	Grönblom : Ensimäisessä yleisessä opettaja » kokouksessa ja samoin taoS neljännessä kolo » uksesi » IymäSlyläSsä on lestuslcllu latctiS » mo v opetuksesta ja oppimäärästä , ja on mo « lemmiSsa kokouksissa tultu siihen päätökseen , etta ainoastaan lyhykäinen MATCH Lutherm wiihö latekiSmo kuuluu kansakoulun oppimäärään .	Grönblom : Ensimäisessä yleisessä opettaja » kokouksessa ja samoin taoS neljännessä kolo » uksesi » IymäSlyläSsä on lestuslcllu latctiS » mo v opetuksesta ja oppimäärästä , ja on mo « lemmiSsa kokouksissa tultu siihen päätökseen , etta ainoastaan lyhykäinen eli Lutherm wiihö latekiSmo kuuluu kansakoulun oppimäärään .	39	eli	tai	SUBCAT_CC	6.328781604766846	5.467180252075195
33	33	1880	eli	eli	22	SUBCAT_CC	Ihessä suhteessa on kuitenki wielä jääty wanhalle kannalle seisomaan : kulkukauppa MATCH tawarain kuljetus maalla talosta taloon on yhä kieb letty .	Ihessä suhteessa on kuitenki wielä jääty wanhalle kannalle seisomaan : kulkukauppa eli tawarain kuljetus maalla talosta taloon on yhä kieb letty .	11	eli	tai	SUBCAT_CC	10.220002174377441	9.204903602600098
34	34	1880	eli	eli	93	SUBCAT_CC	"Suora » nainen leikkaus-oppi ainoastaan mitan mukaan , MATCH keino rcalmiotaa ainoastaan mittanau * han , winllclin ja liidun awulla taittia ihmisen tarpeiftu ja räätälin ammattiin tuulunua roaatetappaleitll . * £:u ( ) taiotaawQn sowitus tuaatctuö>taitoou , uil ) taiS » aMe kumien fuuventa » mifelfi tai pienentämmfn Satuttuun fotoon , itoctcltuja perus malleja useimmista eftintu' leteistä ruumiinosista ja to "" oiota hoitimmaöta nuorukaisesta paffuimpaan mieheen , sekä liiwinuttuja , lawaic>ll ja palttoita , että tiimiä ja housuja marten , ollen perusteena ja ase » tuslohtina säännöllisen muodon ia fauniin lcitlaulscn saamntlamisclsi ."	"Suora » nainen leikkaus-oppi ainoastaan mitan mukaan , eli keino rcalmiotaa ainoastaan mittanau * han , winllclin ja liidun awulla taittia ihmisen tarpeiftu ja räätälin ammattiin tuulunua roaatetappaleitll . * £:u ( ) taiotaawQn sowitus tuaatctuö>taitoou , uil ) taiS » aMe kumien fuuventa » mifelfi tai pienentämmfn Satuttuun fotoon , itoctcltuja perus malleja useimmista eftintu' leteistä ruumiinosista ja to "" oiota hoitimmaöta nuorukaisesta paffuimpaan mieheen , sekä liiwinuttuja , lawaic>ll ja palttoita , että tiimiä ja housuja marten , ollen perusteena ja ase » tuslohtina säännöllisen muodon ia fauniin lcitlaulscn saamntlamisclsi ."	8	eli	tai	SUBCAT_CC	8.385544776916504	8.510632514953613
35	35	1880	eli	eli	55	SUBCAT_CC	CygnNus , Elias lönnrot , Johan Wilhelm Snellman , Z. Topelius , Jrjö Koskinen y. m. , omat Slioinenmaan kaikkiin kuntiin lähettäneet kiertokirjeen fchoituksella mieltämään Maaliskuun 2 päiwciä jollaan semmoisella tawalla , joka ikipnimitsi pysyttää p äimä ii muistoa , keräämällä rahoja johonkuhun hymään tarkoitukseen , esim. apurahastoien MATCH stipendium perustamiseen koulujen oppilaita Marten .	CygnNus , Elias lönnrot , Johan Wilhelm Snellman , Z. Topelius , Jrjö Koskinen y. m. , omat Slioinenmaan kaikkiin kuntiin lähettäneet kiertokirjeen fchoituksella mieltämään Maaliskuun 2 päiwciä jollaan semmoisella tawalla , joka ikipnimitsi pysyttää p äimä ii muistoa , keräämällä rahoja johonkuhun hymään tarkoitukseen , esim. apurahastoien eli stipendium perustamiseen koulujen oppilaita Marten .	48	eli	tai	SUBCAT_CC	7.249182224273682	11.546000480651855
36	36	1880	eli	eli	66	SUBCAT_CC	"Paitsi näitä lueteltuja palmelijalajia oli rikkaammissa huoneissa oppineita orjia , joita pidettiin kirjureina , puhtaaksikirjoittajina , kirjastoinhoitajina , lääkäreinä , opettajina MATCH « pedagogina , "" lukijoina ( syödessä ja kylpylaitoksissa ) y. m. Löytyipä mielä tanssijamiehiä ja naisia , näyttelijöitä , oman soittokunnan muodostaneita musikantteja , nuorallatanssijoita , silmänkääntäjiä , "" monenlaatuisia miekkkailijoita y. m. Keisarikunnan aikana ilmestyi niinkin hapellinen tapa , että humitukseksi käytettiin"	"Paitsi näitä lueteltuja palmelijalajia oli rikkaammissa huoneissa oppineita orjia , joita pidettiin kirjureina , puhtaaksikirjoittajina , kirjastoinhoitajina , lääkäreinä , opettajina eli « pedagogina , "" lukijoina ( syödessä ja kylpylaitoksissa ) y. m. Löytyipä mielä tanssijamiehiä ja naisia , näyttelijöitä , oman soittokunnan muodostaneita musikantteja , nuorallatanssijoita , silmänkääntäjiä , "" monenlaatuisia miekkkailijoita y. m. Keisarikunnan aikana ilmestyi niinkin hapellinen tapa , että humitukseksi käytettiin"	21	eli	tai	SUBCAT_CC	7.25462007522583	11.282927513122559
37	37	1880	eli	eli	41	SUBCAT_CC	Edelliset eiwät itse kanna laukkua , kun lienewät wähä » varallisempia , noutamat wain tawarat Pietarista MATCH Moskowasta ja jakelemat ne rengeillensä , joilta sitte perimät missin hinnan ; minkä renki siitä päälle saapi , on hänen oma » voittonsa .	Edelliset eiwät itse kanna laukkua , kun lienewät wähä » varallisempia , noutamat wain tawarat Pietarista eli Moskowasta ja jakelemat ne rengeillensä , joilta sitte perimät missin hinnan ; minkä renki siitä päälle saapi , on hänen oma » voittonsa .	16	eli	tai	SUBCAT_CC	8.989252090454102	13.820158004760742
38	38	1880	eli	eli	91	SUBCAT_CC	Jos me katselemme maallista lammas-laumaa , johon Herran seurakunta » verrataan , niin me näemme , ett'ei siellä tehdä saman lauman lammasten » välillä mitään eroa : siinä owat sekaisin mustat ja » valkoiset , selwä-wäriset ja pilkulliset MATCH kirjalvat , suuret ja pienet , terweet ja sairaat ; kaikki ne seuraalvat samaa paimenta , kaikki käymät samalla laitumella , syöwcit samaa ruokaa , juolvat samasta lähteestä ja lepääioät samassa lammas-huoneessa j. n. e. Eiwät siinä » valkoiset eriä mustista , terweet sairaista j. n. e. » vaan pysyivät yhdessä .	Jos me katselemme maallista lammas-laumaa , johon Herran seurakunta » verrataan , niin me näemme , ett'ei siellä tehdä saman lauman lammasten » välillä mitään eroa : siinä owat sekaisin mustat ja » valkoiset , selwä-wäriset ja pilkulliset eli kirjalvat , suuret ja pienet , terweet ja sairaat ; kaikki ne seuraalvat samaa paimenta , kaikki käymät samalla laitumella , syöwcit samaa ruokaa , juolvat samasta lähteestä ja lepääioät samassa lammas-huoneessa j. n. e. Eiwät siinä » valkoiset eriä mustista , terweet sairaista j. n. e. » vaan pysyivät yhdessä .	38	eli	tai	SUBCAT_CC	9.976676940917969	9.139019012451172
39	39	1880	eli	eli	29	SUBCAT_CC	"M ? si tytt » haluaisi palweluspnillaa huu< slllsi MATCH pienempään husholliin ylsinäiselsi I:stä p:stä Syyskuuta Wastaus mer , litty « H. H , "" jätetään tämän lehden lönttooriin"	"M ? si tytt » haluaisi palweluspnillaa huu< slllsi eli pienempään husholliin ylsinäiselsi I:stä p:stä Syyskuuta Wastaus mer , litty « H. H , "" jätetään tämän lehden lönttooriin"	9	eli	tai	SUBCAT_CC	4.083635330200195	5.392832279205322
40	40	1880	eli	eli	48	SUBCAT_CC	"Ileisesti on tuttuna nuo kunnassamme ole- Vat suuret tehtaat ja työlaitokset ja joissa suuret summat työwäkeä saawat elatuksensa , ja omat siis myös hyödyksi , muut , paitsi yksi , joka suoraan sanoen "" kylmää ohdakkeita ni' suin sekaan "" MATCH on Vastakohtana kansan st » isthkselle ,"	"Ileisesti on tuttuna nuo kunnassamme ole- Vat suuret tehtaat ja työlaitokset ja joissa suuret summat työwäkeä saawat elatuksensa , ja omat siis myös hyödyksi , muut , paitsi yksi , joka suoraan sanoen "" kylmää ohdakkeita ni' suin sekaan "" eli on Vastakohtana kansan st » isthkselle ,"	40	eli	tai	SUBCAT_CC	8.90247917175293	6.219200134277344
41	41	1880	eli	eli	67	SUBCAT_CC	Tämän kuman ja tämän mielen kautta liikutetaan pyhät rukoilemaan pahojen ihmisten tähden , jopa omien mihollistensakin edestä , ja tekemät kaikkea tätä niinkuin Kristus on tehnyt , ja unohtamat omat kärsityt määryytensä , sortonsa MATCH heidän oman manhurskautensa sekä ahkeroitsemat main , että mapauttaisimat heidän mihollisensa eli pahat ihmiset heidän mannoistansa , jotka merrattoman enemmän maimaamat pyhiä , kuin heidän oma ruumiillinen pahansa , niinkuin pyh .	Tämän kuman ja tämän mielen kautta liikutetaan pyhät rukoilemaan pahojen ihmisten tähden , jopa omien mihollistensakin edestä , ja tekemät kaikkea tätä niinkuin Kristus on tehnyt , ja unohtamat omat kärsityt määryytensä , sortonsa eli heidän oman manhurskautensa sekä ahkeroitsemat main , että mapauttaisimat heidän mihollisensa eli pahat ihmiset heidän mannoistansa , jotka merrattoman enemmän maimaamat pyhiä , kuin heidän oma ruumiillinen pahansa , niinkuin pyh .	34	eli	tai	SUBCAT_CC	11.512511253356934	9.787453651428223
42	42	1880	eli	eli	91	SUBCAT_CC	Hän kertoo luinka Xii » nan woitot Kashgarissa MATCH Turkestanissa , jossa lakub Beg oli liinalaisen Vallan raunioille perustanut mahtaman muhamet » tilaisen Valtakunnan , se pontewuus ja itsetunto , jota Kiina Kuldshan asiassa osoitti Wenäjän hallitukselle , owat Vetäneet Europan huomiota Kiinan puoleen suuremmassa määrässä kuin koskaan englantilaisranskalaisen hyökkäyksen jälkeen , jolloin 300 miljonaa Kiinan alammaiöta oli turwat » tomana 20,000 miehen suuruisen sotajou » kon edessä . lättiläiS-waltion hajaantuminen yksityisiin khani-kuntiin , jota silloin odotettiin , ei ole toteutunut , mutta mah » dotonta ei se Vieläkään ole .	Hän kertoo luinka Xii » nan woitot Kashgarissa eli Turkestanissa , jossa lakub Beg oli liinalaisen Vallan raunioille perustanut mahtaman muhamet » tilaisen Valtakunnan , se pontewuus ja itsetunto , jota Kiina Kuldshan asiassa osoitti Wenäjän hallitukselle , owat Vetäneet Europan huomiota Kiinan puoleen suuremmassa määrässä kuin koskaan englantilaisranskalaisen hyökkäyksen jälkeen , jolloin 300 miljonaa Kiinan alammaiöta oli turwat » tomana 20,000 miehen suuruisen sotajou » kon edessä . lättiläiS-waltion hajaantuminen yksityisiin khani-kuntiin , jota silloin odotettiin , ei ole toteutunut , mutta mah » dotonta ei se Vieläkään ole .	8	eli	tai	SUBCAT_CC	10.600458145141602	9.478907585144043
43	43	1880	eli	eli	33	SUBCAT_CC	"Koska kansa niin innokkaasti harrastaa soitto- ja laulujuhlain mieltämistä , lupasi Lootus "" niminen mirolainen seura Tallinnassa MATCH Näämelissä panna toimeen uuden laulujuhlan , tällä kertaa armaan hallitsijamme 25-muotiscn mainehikkaan hallituksen muistoksi ."	"Koska kansa niin innokkaasti harrastaa soitto- ja laulujuhlain mieltämistä , lupasi Lootus "" niminen mirolainen seura Tallinnassa eli Näämelissä panna toimeen uuden laulujuhlan , tällä kertaa armaan hallitsijamme 25-muotiscn mainehikkaan hallituksen muistoksi ."	17	eli	tai	SUBCAT_CC	8.991533279418945	9.152530670166016
44	44	1880	eli	eli	35	SUBCAT_CC	Ei missään maassa nähdä niin monia tuuliaispäitä tai mihuria , kuin täällä , sillä mähinkin tuuliaispää mie mukanaan milloin enemmän milloin mähemmän to » mua ja sautaa MATCH hietkaa ja tulee sev kautta näkymäksi .	Ei missään maassa nähdä niin monia tuuliaispäitä tai mihuria , kuin täällä , sillä mähinkin tuuliaispää mie mukanaan milloin enemmän milloin mähemmän to » mua ja sautaa eli hietkaa ja tulee sev kautta näkymäksi .	27	eli	tai	SUBCAT_CC	4.7332682609558105	6.223282814025879
45	45	1880	eli	eli	61	SUBCAT_CC	Kosalli . . ©m. 70 : — 72 : — 74 : — Musta Autkuri „ 56 : - 58 : - Proberari . „ 47 : — 49 : — 51 ; — jSiutttirå tiimiin tupatut Päälle „ 39 : — 41 : — 43 : — Kierrettyii-Tupakkaa 25 imut . laatikossa . , Swctäceut MATCH Chatull Slraae . .	Kosalli . . ©m. 70 : — 72 : — 74 : — Musta Autkuri „ 56 : - 58 : - Proberari . „ 47 : — 49 : — 51 ; — jSiutttirå tiimiin tupatut Päälle „ 39 : — 41 : — 43 : — Kierrettyii-Tupakkaa 25 imut . laatikossa . , Swctäceut eli Chatull Slraae . .	56	eli	tai	SUBCAT_CC	6.769111156463623	8.253218650817871
46	46	1880	eli	eli	54	SUBCAT_CC	Naikka tämä miimcksi mainittu , MATCH saalis muonna 1877 , sopimatontcn ilmojen , kestämien sateiden ja syksyisen kylmyyden sekä yöhallain muoksi , meni keskinkertaista paljoa mähcmmäksi kolmessa pohjoisessa läänissä , ei tämä kuitenkaan mielii » vaikuttanut saman muoden » vätilumun snhteisin , koska ladon » natkaansaattama pnute ruotamaroista masta kämi luutumaksi seuraamana muonna .	Naikka tämä miimcksi mainittu , eli saalis muonna 1877 , sopimatontcn ilmojen , kestämien sateiden ja syksyisen kylmyyden sekä yöhallain muoksi , meni keskinkertaista paljoa mähcmmäksi kolmessa pohjoisessa läänissä , ei tämä kuitenkaan mielii » vaikuttanut saman muoden » vätilumun snhteisin , koska ladon » natkaansaattama pnute ruotamaroista masta kämi luutumaksi seuraamana muonna .	5	eli	tai	SUBCAT_CC	5.879116535186768	4.615970134735107
47	47	1880	eli	Eli	108	CASECHANGE_Up	2135 ( 3 — 2 ) Kauppias Michael Hornan roaiuajan leS- le » MATCH » Romanin p> ! y » » <jslä o » tiölatunnanoiteuS Ky » Ml » ia Pyhtään pitäjien yhteisessä täräjäfuiinaSfa tänä- pätroänä tehdyllä julkisella haaStolla tutfunut Hornan » roaiuajan lailll niniiiaimrljt ennen kello seitsemää illalla fuubentena fäväjäpätroänä mitä roarfinaifta tiuäjin , jotta rouobeu perästä , tästä päiiväslä lu ! , cn , tässä faräjäfun- uasfa ensi » toimitetaan , saamisen ! » kauppias Oomantn pesässä suullisesti tahi lirjallisesii ilmiantamaan siinii järjeStqfjeefä ja sillä uhalla , luin keisarillinen asetus mää- räaiaSta roelfojjitfaftotöia setä rouofitjaaftoSta , unnetu marrastuun 9 pairoänä rouonna 1 » U8 säätää .	2135 ( 3 — 2 ) Kauppias Michael Hornan roaiuajan leS- le » Eli » Romanin p> ! y » » <jslä o » tiölatunnanoiteuS Ky » Ml » ia Pyhtään pitäjien yhteisessä täräjäfuiinaSfa tänä- pätroänä tehdyllä julkisella haaStolla tutfunut Hornan » roaiuajan lailll niniiiaimrljt ennen kello seitsemää illalla fuubentena fäväjäpätroänä mitä roarfinaifta tiuäjin , jotta rouobeu perästä , tästä päiiväslä lu ! , cn , tässä faräjäfun- uasfa ensi » toimitetaan , saamisen ! » kauppias Oomantn pesässä suullisesti tahi lirjallisesii ilmiantamaan siinii järjeStqfjeefä ja sillä uhalla , luin keisarillinen asetus mää- räaiaSta roelfojjitfaftotöia setä rouofitjaaftoSta , unnetu marrastuun 9 pairoänä rouonna 1 » U8 säätää .	13	Eli	Tai	CASECHANGE_Up	4.345757007598877	6.035204887390137
48	48	1880	eli	eli	62	SUBCAT_CC	Kun valtiopäivillä tehdyn laskun mukaan asevelvollisten luku vakinaisessa armeijassa tekee 5000 , varaväessä lähemmä 30,000 ja nostoväessä 60,000 , MATCH yhteensä vähää vailla 100,000 , ja kun vuosittain on noin 15,000 miehen ruumiinrakennus , perhesuhteet , talousseikat , elinkeino ja sivistys tarkastettava , nähdään kyllä helposti , kuinka vaikea on sotakomisariusten tehtävä , jos tahtovat tarkasti seurata kaikkia muutoksia semmoisessa miesjoukossa .	Kun valtiopäivillä tehdyn laskun mukaan asevelvollisten luku vakinaisessa armeijassa tekee 5000 , varaväessä lähemmä 30,000 ja nostoväessä 60,000 , eli yhteensä vähää vailla 100,000 , ja kun vuosittain on noin 15,000 miehen ruumiinrakennus , perhesuhteet , talousseikat , elinkeino ja sivistys tarkastettava , nähdään kyllä helposti , kuinka vaikea on sotakomisariusten tehtävä , jos tahtovat tarkasti seurata kaikkia muutoksia semmoisessa miesjoukossa .	19	eli	tai	SUBCAT_CC	15.528716087341309	10.482196807861328
49	49	1880	eli	eli	22	SUBCAT_CC	Alussa käysettiin sanaa fanfan kes' keukin el / fä walana ; mutta wähitellen se muuttui merkitsemään paholaista MATCH fat nykyisen merkityksensä .	Alussa käysettiin sanaa fanfan kes' keukin el / fä walana ; mutta wähitellen se muuttui merkitsemään paholaista eli fat nykyisen merkityksensä .	17	eli	tai	SUBCAT_CC	7.381228446960449	8.451583862304688
50	50	1880	eli	eli	20	SUBCAT_CC	oli Orebro'ssa , toinen Kristianianiassa ja kolmas MATCH lviimeinen Köpenhaminassa , owat suomalaisetkin kansakoulun edustajat ja ystäwät ottaneet osaa .	oli Orebro'ssa , toinen Kristianianiassa ja kolmas eli lviimeinen Köpenhaminassa , owat suomalaisetkin kansakoulun edustajat ja ystäwät ottaneet osaa .	7	eli	tai	SUBCAT_CC	4.312496662139893	4.943107604980469
51	51	1880	eli	eli	50	SUBCAT_CC	Hinta 12 m , 29 Pohjois-Esplanadikatu 29. Carl / r. Zchlm'en PaitaMasllli ' MATCH alituinen lvarasto Paitoja , paidanetumuksien simusetteja , kauluksia ja kalwoimia , Naisten kauluksia suuressa » varastossa , alushameita , Liina- ja battisti-nenäliinoja , miesten ja naisten siltti-liinoja , taulahuimeja ja rosctteja , Kalwoisin- ja rinta-uappcja .	Hinta 12 m , 29 Pohjois-Esplanadikatu 29. Carl / r. Zchlm'en PaitaMasllli ' eli alituinen lvarasto Paitoja , paidanetumuksien simusetteja , kauluksia ja kalwoimia , Naisten kauluksia suuressa » varastossa , alushameita , Liina- ja battisti-nenäliinoja , miesten ja naisten siltti-liinoja , taulahuimeja ja rosctteja , Kalwoisin- ja rinta-uappcja .	13	eli	tai	SUBCAT_CC	6.770361423492432	4.702637672424316
52	52	1880	eli	eli	60	SUBCAT_CC	2604 ( 3 — 2 ) Keslimiilkon » kymmenentenä <10l pmä ensintulemllta marraskuuta tla 11 e. pp . myydään pailalla julkisella huutokaupalla maakauppiaan lisalli Gustami Rantalolon omistama kolmas osa MATCH ' / ^ manttaalia Rantakokon manttaalin piiiniötilasta n:o 5 Ilimuo » nion lylässä Muonionislan pitäzää , josta halullisille os » lajille la asianomaisille tiinnilleenomistajilie ti ! män lautta ilmoitetaan .	2604 ( 3 — 2 ) Keslimiilkon » kymmenentenä <10l pmä ensintulemllta marraskuuta tla 11 e. pp . myydään pailalla julkisella huutokaupalla maakauppiaan lisalli Gustami Rantalolon omistama kolmas osa eli ' / ^ manttaalia Rantakokon manttaalin piiiniötilasta n:o 5 Ilimuo » nion lylässä Muonionislan pitäzää , josta halullisille os » lajille la asianomaisille tiinnilleenomistajilie ti ! män lautta ilmoitetaan .	29	eli	tai	SUBCAT_CC	5.245856285095215	4.882690906524658
53	53	1880	eli	eli	21	SUBCAT_CC	top , ' luotiawierailleii olatsi lulce j o ! al ! ' MATCH > , li » uts , INNPPI !	top , ' luotiawierailleii olatsi lulce j o ! al ! ' eli > , li » uts , INNPPI !	12	eli	tai	SUBCAT_CC	4.630338191986084	5.287467002868652
54	54	1880	eli	eli	39	SUBCAT_CC	Rakennusmestari taikka sen puutteessa klvartesmanni , joka on täydellisesti tottunut rautatien työhön ja woi esittää keinolliset todistukset taidostaan saa edullisen ammatin pidemmäksi aikaa jos hakee , kysymyksessä olelvaa paikkaa kirjallisesti MATCH suullisesti alle> kirjoittaneun luona 14 päilvän knluessa .	Rakennusmestari taikka sen puutteessa klvartesmanni , joka on täydellisesti tottunut rautatien työhön ja woi esittää keinolliset todistukset taidostaan saa edullisen ammatin pidemmäksi aikaa jos hakee , kysymyksessä olelvaa paikkaa kirjallisesti eli suullisesti alle> kirjoittaneun luona 14 päilvän knluessa .	30	eli	tai	SUBCAT_CC	10.10267162322998	13.562729835510254
